date,n_cases,n_deaths,country_code,n_population_2018,country_code2,country_label,continent_label
2020-05-03,70,3,SOM,15008154,SO,Somalia,Africa
2020-05-04,51,1,SOM,15008154,SO,Somalia,Africa
2020-05-05,34,3,SOM,15008154,SO,Somalia,Africa
2020-05-06,79,3,SOM,15008154,SO,Somalia,Africa
2020-05-07,38,1,SOM,15008154,SO,Somalia,Africa
2020-05-08,55,5,SOM,15008154,SO,Somalia,Africa
2020-05-09,0,0,SOM,15008154,SO,Somalia,Africa
2020-05-10,69,4,SOM,15008154,SO,Somalia,Africa
2020-05-11,57,3,SOM,15008154,SO,Somalia,Africa
2020-05-12,35,1,SOM,15008154,SO,Somalia,Africa
2020-05-13,81,0,SOM,15008154,SO,Somalia,Africa
2020-05-14,49,0,SOM,15008154,SO,Somalia,Africa
2020-05-15,65,1,SOM,15008154,SO,Somalia,Africa
2020-05-16,0,0,SOM,15008154,SO,Somalia,Africa
2020-05-17,73,2,SOM,15008154,SO,Somalia,Africa
2020-05-18,64,1,SOM,15008154,SO,Somalia,Africa
2020-05-19,34,1,SOM,15008154,SO,Somalia,Africa
2020-05-20,47,2,SOM,15008154,SO,Somalia,Africa
2020-05-21,71,2,SOM,15008154,SO,Somalia,Africa
2020-05-22,21,0,SOM,15008154,SO,Somalia,Africa
2020-05-23,0,0,SOM,15008154,SO,Somalia,Africa
2020-05-24,0,0,SOM,15008154,SO,Somalia,Africa
2020-05-25,0,0,SOM,15008154,SO,Somalia,Africa
2020-05-26,95,5,SOM,15008154,SO,Somalia,Africa
2020-05-27,22,1,SOM,15008154,SO,Somalia,Africa
2020-05-28,20,0,SOM,15008154,SO,Somalia,Africa
2020-05-29,97,5,SOM,15008154,SO,Somalia,Africa
2020-05-30,0,0,SOM,15008154,SO,Somalia,Africa
2020-05-31,88,1,SOM,15008154,SO,Somalia,Africa
2020-06-01,60,5,SOM,15008154,SO,Somalia,Africa
2020-06-02,47,1,SOM,15008154,SO,Somalia,Africa
2019-12-31,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-01,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-02,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-03,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-04,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-05,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-06,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-07,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-08,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-09,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-10,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-11,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-12,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-13,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-14,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-15,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-16,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-17,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-18,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-19,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-20,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-21,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-22,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-23,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-24,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-25,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-26,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-27,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-28,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-29,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-30,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-01-31,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-01,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-02,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-03,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-04,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-05,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-06,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-07,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-08,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-09,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-10,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-11,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-12,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-13,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-14,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-15,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-16,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-17,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-18,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-19,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-20,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-21,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-22,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-23,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-24,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-25,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-26,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-27,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-28,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-02-29,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-01,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-02,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-03,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-04,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-05,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-06,1,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-07,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-08,1,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-09,1,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-10,4,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-11,NA,NA,ZAF,57779622,ZA,South_Africa,Africa
2020-03-12,6,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-13,4,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-14,7,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-15,0,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-16,27,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-17,11,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-18,23,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-19,31,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-20,34,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-21,55,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-22,35,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-23,34,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-24,128,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-25,155,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-26,152,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-27,218,2,ZAF,57779622,ZA,South_Africa,Africa
2020-03-28,243,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-29,17,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-30,93,0,ZAF,57779622,ZA,South_Africa,Africa
2020-03-31,46,1,ZAF,57779622,ZA,South_Africa,Africa
2020-04-01,27,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-02,27,0,ZAF,57779622,ZA,South_Africa,Africa
2020-04-03,82,0,ZAF,57779622,ZA,South_Africa,Africa
2020-04-04,43,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-05,80,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-06,70,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-07,31,1,ZAF,57779622,ZA,South_Africa,Africa
2020-04-08,63,1,ZAF,57779622,ZA,South_Africa,Africa
2020-04-09,96,5,ZAF,57779622,ZA,South_Africa,Africa
2020-04-10,89,0,ZAF,57779622,ZA,South_Africa,Africa
2020-04-11,69,6,ZAF,57779622,ZA,South_Africa,Africa
2020-04-12,25,1,ZAF,57779622,ZA,South_Africa,Africa
2020-04-13,145,0,ZAF,57779622,ZA,South_Africa,Africa
2020-04-14,99,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-15,143,0,ZAF,57779622,ZA,South_Africa,Africa
2020-04-16,91,7,ZAF,57779622,ZA,South_Africa,Africa
2020-04-17,99,14,ZAF,57779622,ZA,South_Africa,Africa
2020-04-18,178,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-19,251,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-20,124,2,ZAF,57779622,ZA,South_Africa,Africa
2020-04-21,142,4,ZAF,57779622,ZA,South_Africa,Africa
2020-04-22,165,0,ZAF,57779622,ZA,South_Africa,Africa
2020-04-23,170,7,ZAF,57779622,ZA,South_Africa,Africa
2020-04-24,318,10,ZAF,57779622,ZA,South_Africa,Africa
2020-04-25,267,4,ZAF,57779622,ZA,South_Africa,Africa
2020-04-26,141,7,ZAF,57779622,ZA,South_Africa,Africa
2020-04-27,185,1,ZAF,57779622,ZA,South_Africa,Africa
2020-04-28,247,3,ZAF,57779622,ZA,South_Africa,Africa
2020-04-29,203,3,ZAF,57779622,ZA,South_Africa,Africa
2020-04-30,354,10,ZAF,57779622,ZA,South_Africa,Africa
2020-05-01,297,0,ZAF,57779622,ZA,South_Africa,Africa
2020-05-02,304,13,ZAF,57779622,ZA,South_Africa,Africa
2020-05-03,385,7,ZAF,57779622,ZA,South_Africa,Africa
2020-05-04,447,8,ZAF,57779622,ZA,South_Africa,Africa
2020-05-05,437,7,ZAF,57779622,ZA,South_Africa,Africa
2020-05-06,352,10,ZAF,57779622,ZA,South_Africa,Africa
2020-05-07,236,5,ZAF,57779622,ZA,South_Africa,Africa
2020-05-08,424,8,ZAF,57779622,ZA,South_Africa,Africa
2020-05-09,663,17,ZAF,57779622,ZA,South_Africa,Africa
2020-05-10,525,8,ZAF,57779622,ZA,South_Africa,Africa
2020-05-11,595,8,ZAF,57779622,ZA,South_Africa,Africa
2020-05-12,637,12,ZAF,57779622,ZA,South_Africa,Africa
2020-05-13,698,0,ZAF,57779622,ZA,South_Africa,Africa
2020-05-14,724,13,ZAF,57779622,ZA,South_Africa,Africa
2020-05-15,665,19,ZAF,57779622,ZA,South_Africa,Africa
2020-05-16,785,9,ZAF,57779622,ZA,South_Africa,Africa
2020-05-17,831,14,ZAF,57779622,ZA,South_Africa,Africa
2020-05-18,1160,3,ZAF,57779622,ZA,South_Africa,Africa
2020-05-19,918,22,ZAF,57779622,ZA,South_Africa,Africa
2020-05-20,767,26,ZAF,57779622,ZA,South_Africa,Africa
2020-05-21,803,27,ZAF,57779622,ZA,South_Africa,Africa
2020-05-22,1134,30,ZAF,57779622,ZA,South_Africa,Africa
2020-05-23,988,28,ZAF,57779622,ZA,South_Africa,Africa
2020-05-24,1218,10,ZAF,57779622,ZA,South_Africa,Africa
2020-05-25,1240,22,ZAF,57779622,ZA,South_Africa,Africa
2020-05-26,1032,52,ZAF,57779622,ZA,South_Africa,Africa
2020-05-27,649,43,ZAF,57779622,ZA,South_Africa,Africa
2020-05-28,1673,28,ZAF,57779622,ZA,South_Africa,Africa
2020-05-29,1466,25,ZAF,57779622,ZA,South_Africa,Africa
2020-05-30,1837,34,ZAF,57779622,ZA,South_Africa,Africa
2020-05-31,1727,32,ZAF,57779622,ZA,South_Africa,Africa
2020-06-01,1716,40,ZAF,57779622,ZA,South_Africa,Africa
2020-06-02,1674,22,ZAF,57779622,ZA,South_Africa,Africa
2019-12-31,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-01,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-02,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-03,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-04,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-05,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-06,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-07,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-08,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-09,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-10,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-11,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-12,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-13,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-14,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-15,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-16,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-17,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-18,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-19,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-20,1,0,KOR,51635256,KR,South_Korea,Asia
2020-01-21,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-22,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-23,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-24,1,0,KOR,51635256,KR,South_Korea,Asia
2020-01-25,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-26,1,0,KOR,51635256,KR,South_Korea,Asia
2020-01-27,1,0,KOR,51635256,KR,South_Korea,Asia
2020-01-28,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-29,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-30,0,0,KOR,51635256,KR,South_Korea,Asia
2020-01-31,3,0,KOR,51635256,KR,South_Korea,Asia
2020-02-01,5,0,KOR,51635256,KR,South_Korea,Asia
2020-02-02,3,0,KOR,51635256,KR,South_Korea,Asia
2020-02-03,0,0,KOR,51635256,KR,South_Korea,Asia
2020-02-04,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-05,2,0,KOR,51635256,KR,South_Korea,Asia
2020-02-06,5,0,KOR,51635256,KR,South_Korea,Asia
2020-02-07,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-08,0,0,KOR,51635256,KR,South_Korea,Asia
2020-02-09,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-10,2,0,KOR,51635256,KR,South_Korea,Asia
2020-02-11,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-12,0,0,KOR,51635256,KR,South_Korea,Asia
2020-02-13,0,0,KOR,51635256,KR,South_Korea,Asia
2020-02-14,0,0,KOR,51635256,KR,South_Korea,Asia
2020-02-15,0,0,KOR,51635256,KR,South_Korea,Asia
2020-02-16,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-17,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-18,1,0,KOR,51635256,KR,South_Korea,Asia
2020-02-19,15,0,KOR,51635256,KR,South_Korea,Asia
2020-02-20,34,0,KOR,51635256,KR,South_Korea,Asia
2020-02-21,75,1,KOR,51635256,KR,South_Korea,Asia
2020-02-22,190,1,KOR,51635256,KR,South_Korea,Asia
2020-02-23,256,3,KOR,51635256,KR,South_Korea,Asia
2020-02-24,161,2,KOR,51635256,KR,South_Korea,Asia
2020-02-25,130,1,KOR,51635256,KR,South_Korea,Asia
2020-02-26,254,3,KOR,51635256,KR,South_Korea,Asia
2020-02-27,449,1,KOR,51635256,KR,South_Korea,Asia
2020-02-28,427,1,KOR,51635256,KR,South_Korea,Asia
2020-02-29,909,3,KOR,51635256,KR,South_Korea,Asia
2020-03-01,595,1,KOR,51635256,KR,South_Korea,Asia
2020-03-02,686,5,KOR,51635256,KR,South_Korea,Asia
2020-03-03,600,6,KOR,51635256,KR,South_Korea,Asia
2020-03-04,516,4,KOR,51635256,KR,South_Korea,Asia
2020-03-05,438,3,KOR,51635256,KR,South_Korea,Asia
2020-03-06,518,7,KOR,51635256,KR,South_Korea,Asia
2020-03-07,483,2,KOR,51635256,KR,South_Korea,Asia
2020-03-08,367,6,KOR,51635256,KR,South_Korea,Asia
2020-03-09,248,1,KOR,51635256,KR,South_Korea,Asia
2020-03-10,131,3,KOR,51635256,KR,South_Korea,Asia
2020-03-11,242,6,KOR,51635256,KR,South_Korea,Asia
2020-03-12,114,6,KOR,51635256,KR,South_Korea,Asia
2020-03-13,110,1,KOR,51635256,KR,South_Korea,Asia
2020-03-14,107,5,KOR,51635256,KR,South_Korea,Asia
2020-03-15,76,3,KOR,51635256,KR,South_Korea,Asia
2020-03-16,74,0,KOR,51635256,KR,South_Korea,Asia
2020-03-17,84,6,KOR,51635256,KR,South_Korea,Asia
2020-03-18,93,5,KOR,51635256,KR,South_Korea,Asia
2020-03-19,152,5,KOR,51635256,KR,South_Korea,Asia
2020-03-20,87,9,KOR,51635256,KR,South_Korea,Asia
2020-03-21,147,3,KOR,51635256,KR,South_Korea,Asia
2020-03-22,98,1,KOR,51635256,KR,South_Korea,Asia
2020-03-23,64,9,KOR,51635256,KR,South_Korea,Asia
2020-03-24,76,7,KOR,51635256,KR,South_Korea,Asia
2020-03-25,100,6,KOR,51635256,KR,South_Korea,Asia
2020-03-26,104,5,KOR,51635256,KR,South_Korea,Asia
2020-03-27,91,8,KOR,51635256,KR,South_Korea,Asia
2020-03-28,146,5,KOR,51635256,KR,South_Korea,Asia
2020-03-29,105,8,KOR,51635256,KR,South_Korea,Asia
2020-03-30,78,6,KOR,51635256,KR,South_Korea,Asia
2020-03-31,125,5,KOR,51635256,KR,South_Korea,Asia
2020-04-01,0,0,KOR,51635256,KR,South_Korea,Asia
2020-04-02,190,6,KOR,51635256,KR,South_Korea,Asia
2020-04-03,86,5,KOR,51635256,KR,South_Korea,Asia
2020-04-04,94,3,KOR,51635256,KR,South_Korea,Asia
2020-04-05,81,6,KOR,51635256,KR,South_Korea,Asia
2020-04-06,47,3,KOR,51635256,KR,South_Korea,Asia
2020-04-07,47,6,KOR,51635256,KR,South_Korea,Asia
2020-04-08,53,8,KOR,51635256,KR,South_Korea,Asia
2020-04-09,39,4,KOR,51635256,KR,South_Korea,Asia
2020-04-10,27,4,KOR,51635256,KR,South_Korea,Asia
2020-04-11,0,0,KOR,51635256,KR,South_Korea,Asia
2020-04-12,62,6,KOR,51635256,KR,South_Korea,Asia
2020-04-13,25,3,KOR,51635256,KR,South_Korea,Asia
2020-04-14,27,5,KOR,51635256,KR,South_Korea,Asia
2020-04-15,27,3,KOR,51635256,KR,South_Korea,Asia
2020-04-16,22,4,KOR,51635256,KR,South_Korea,Asia
2020-04-17,22,1,KOR,51635256,KR,South_Korea,Asia
2020-04-18,18,2,KOR,51635256,KR,South_Korea,Asia
2020-04-19,8,2,KOR,51635256,KR,South_Korea,Asia
2020-04-20,13,2,KOR,51635256,KR,South_Korea,Asia
2020-04-21,9,1,KOR,51635256,KR,South_Korea,Asia
2020-04-22,11,1,KOR,51635256,KR,South_Korea,Asia
2020-04-23,8,2,KOR,51635256,KR,South_Korea,Asia
2020-04-24,6,0,KOR,51635256,KR,South_Korea,Asia
2020-04-25,10,0,KOR,51635256,KR,South_Korea,Asia
2020-04-26,10,2,KOR,51635256,KR,South_Korea,Asia
2020-04-27,10,1,KOR,51635256,KR,South_Korea,Asia
2020-04-28,14,1,KOR,51635256,KR,South_Korea,Asia
2020-04-29,9,2,KOR,51635256,KR,South_Korea,Asia
2020-04-30,4,1,KOR,51635256,KR,South_Korea,Asia
2020-05-01,9,1,KOR,51635256,KR,South_Korea,Asia
2020-05-02,6,2,KOR,51635256,KR,South_Korea,Asia
2020-05-03,13,0,KOR,51635256,KR,South_Korea,Asia
2020-05-04,8,2,KOR,51635256,KR,South_Korea,Asia
2020-05-05,3,2,KOR,51635256,KR,South_Korea,Asia
2020-05-06,2,1,KOR,51635256,KR,South_Korea,Asia
2020-05-07,4,1,KOR,51635256,KR,South_Korea,Asia
2020-05-08,12,0,KOR,51635256,KR,South_Korea,Asia
2020-05-09,18,0,KOR,51635256,KR,South_Korea,Asia
2020-05-10,34,0,KOR,51635256,KR,South_Korea,Asia
2020-05-11,35,0,KOR,51635256,KR,South_Korea,Asia
2020-05-12,27,2,KOR,51635256,KR,South_Korea,Asia
2020-05-13,26,1,KOR,51635256,KR,South_Korea,Asia
2020-05-14,29,1,KOR,51635256,KR,South_Korea,Asia
2020-05-15,27,0,KOR,51635256,KR,South_Korea,Asia
2020-05-16,19,2,KOR,51635256,KR,South_Korea,Asia
2020-05-17,13,0,KOR,51635256,KR,South_Korea,Asia
2020-05-18,15,1,KOR,51635256,KR,South_Korea,Asia
2020-05-19,13,0,KOR,51635256,KR,South_Korea,Asia
2020-05-20,32,0,KOR,51635256,KR,South_Korea,Asia
2020-05-21,12,1,KOR,51635256,KR,South_Korea,Asia
2020-05-22,20,0,KOR,51635256,KR,South_Korea,Asia
2020-05-23,23,2,KOR,51635256,KR,South_Korea,Asia
2020-05-24,25,0,KOR,51635256,KR,South_Korea,Asia
2020-05-25,16,1,KOR,51635256,KR,South_Korea,Asia
2020-05-26,19,2,KOR,51635256,KR,South_Korea,Asia
2020-05-27,40,0,KOR,51635256,KR,South_Korea,Asia
2020-05-28,79,0,KOR,51635256,KR,South_Korea,Asia
2020-05-29,58,0,KOR,51635256,KR,South_Korea,Asia
2020-05-30,39,0,KOR,51635256,KR,South_Korea,Asia
2020-05-31,27,1,KOR,51635256,KR,South_Korea,Asia
2020-06-01,35,1,KOR,51635256,KR,South_Korea,Asia
2020-06-02,38,1,KOR,51635256,KR,South_Korea,Asia
2019-12-31,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-01,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-02,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-03,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-04,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-05,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-06,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-07,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-08,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-09,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-10,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-11,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-12,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-13,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-14,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-15,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-16,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-17,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-18,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-19,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-20,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-21,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-22,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-23,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-24,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-25,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-26,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-27,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-28,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-29,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-30,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-01-31,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-01,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-02,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-03,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-04,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-05,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-06,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-07,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-08,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-09,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-10,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-11,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-12,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-13,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-14,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-15,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-16,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-17,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-18,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-19,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-20,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-21,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-22,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-23,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-24,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-25,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-26,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-27,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-28,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-02-29,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-01,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-02,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-03,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-04,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-05,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-06,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-07,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-08,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-09,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-10,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-11,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-12,NA,NA,SSD,10975920,SS,South_Sudan,Africa
2020-03-13,NA,NA,SSD,10975920,SS,South_Sudan,Africa
